[0] MPI startup(): I_MPI_OFA_TRANSLATION_CACHE variable has been removed from the product, its value is ignored

src,dst,lat(us),bandwidth((Mbytes/sec)
50,4,1.01,12043.851721 
50,5,1.01,12036.597898 
50,6,1.02,12037.913785 
50,7,1.01,12041.351247 
50,8,1.01,12047.086326 
50,9,1.02,12050.969180 
50,10,1.01,12049.498914 
50,11,1.01,12043.067494 
50,12,1.01,12040.832927 
50,13,1.02,12040.337184 
50,14,1.01,12041.803606 
50,15,1.01,12045.280339 
50,16,1.02,12043.590837 
50,17,1.08,12040.575393 
50,18,1.01,12043.502268 
50,19,1.01,12039.860795 
50,20,1.01,12042.235069 
50,21,1.02,12039.567899 
50,22,1.01,12041.766579 
50,23,1.01,12042.634361 
50,24,1.01,12027.698287 
50,25,1.01,12041.098520 
50,26,1.02,12040.710597 
50,27,1.01,12042.151350 
50,28,1.01,12043.109360 
50,29,1.01,12040.736351 
50,30,1.01,12045.721717 
50,31,1.01,12047.373143 
50,32,1.02,12040.657481 
50,33,1.01,12043.367002 
50,34,1.01,12038.689295 
50,35,1.01,12037.817255 
50,36,1.01,12041.927568 
50,37,1.01,12047.721209 
50,38,1.01,12036.552860 
50,39,1.02,12041.964596 
50,40,1.02,12043.136733 
50,41,1.02,12035.254960 
50,42,1.02,12037.139983 
50,43,1.01,12048.915421 
50,44,1.01,12046.630348 
50,45,1.01,12050.596743 
50,46,1.01,12041.233736 
50,47,1.01,12036.266559 
50,48,1.01,12042.151350 
50,49,1.01,12054.907779 
50,51,1.01,12040.519059 
50,52,1.01,12040.966527 
50,53,1.02,12042.294639 
50,54,1.01,12043.505489 
50,55,1.01,12040.187504 
51,0,1.02,12032.121534 
51,1,1.01,12035.550863 
51,2,1.02,12019.394011 
51,3,1.01,12024.912331 
51,4,1.02,12031.387046 
51,5,1.02,12014.973705 
51,6,1.02,12025.117822 
51,7,1.02,12034.492756 
51,8,1.01,12029.439562 
51,9,1.02,12024.172303 
51,10,1.01,12038.465642 
51,11,1.02,12034.024868 
51,12,1.02,12040.828098 
51,13,1.02,12031.039924 
51,14,1.01,12036.945341 
51,15,1.01,12038.254868 
51,16,1.01,12037.563068 
51,17,1.09,12025.222175 
51,18,1.01,12022.222340 
51,19,1.01,12037.984574 
51,20,1.01,12031.158843 
51,21,1.01,12030.485533 
51,22,1.08,12026.381421 
51,23,1.02,12034.296592 
51,24,1.01,12029.593795 
51,25,1.02,12033.211376 
51,26,1.02,12030.864763 
51,27,1.02,12038.752048 
51,28,1.01,12032.462289 
51,29,1.02,12025.259100 
51,30,1.02,12035.975445 
51,31,1.02,12031.769547 
51,32,1.02,12039.633880 
51,33,1.02,12029.518285 
51,34,1.02,12035.550863 
51,35,1.02,12033.508786 
51,36,1.02,12033.537724 
51,37,1.02,12037.929873 
51,38,1.02,12028.967247 
51,39,1.02,12038.594362 
51,40,1.02,12036.091246 
51,41,1.02,12031.112239 
51,42,1.02,12031.481866 
51,43,1.02,12031.253659 
51,44,1.02,12026.529152 
51,45,1.02,12039.621005 
51,46,1.01,12035.944887 
51,47,1.02,12040.770152 
51,48,1.01,12033.991104 
51,49,1.02,12025.483869 
51,50,1.01,12034.849726 
51,52,1.02,12023.363353 
51,53,1.02,12035.571770 
51,54,1.01,12034.442910 
51,55,1.02,12038.201774 
52,0,1.02,11980.867289 
52,1,1.02,12042.264049 
52,2,1.02,12025.821037 
52,3,1.02,12026.707398 
52,4,1.02,12031.366154 
52,5,1.02,12035.285515 
52,6,1.02,12030.736208 
52,7,1.02,12027.495920 
52,8,1.02,12030.718532 
52,9,1.02,12029.804266 
52,10,1.02,12030.598014 
52,11,1.01,12033.745117 
52,12,1.02,12037.077246 
52,13,1.02,12030.270219 
52,14,1.01,12030.702463 
52,15,1.02,12024.633004 
52,16,1.02,12035.862864 
52,17,1.08,12018.337139 
52,18,1.02,12032.621422 
52,19,1.01,12026.615866 
52,20,1.02,12027.471829 
52,21,1.02,12031.605615 
52,22,1.08,12021.854887 
52,23,1.02,12032.349773 
52,24,1.02,12030.385909 
52,25,1.02,12039.514793 
52,26,1.02,12025.899713 
52,27,1.02,12023.440391 
52,28,1.02,12025.462997 
52,29,1.02,12032.393172 
52,30,1.01,12029.942441 
52,31,1.02,12016.246394 
52,32,1.02,12027.043030 
52,33,1.02,12031.964021 
52,34,1.02,12025.654056 
52,35,1.02,12032.926840 
52,36,1.02,12019.461375 
52,37,1.02,12026.461709 
52,38,1.02,12038.645851 
52,39,1.03,12022.044227 
52,40,1.02,12029.068455 
52,41,1.02,12029.580942 
52,42,1.02,12024.254167 
52,43,1.02,12014.880748 
52,44,1.02,12030.181845 
52,45,1.02,12028.768051 
52,46,1.01,12028.307033 
52,47,1.02,12036.059079 
52,48,1.02,12032.451037 
52,49,1.02,12035.446331 
52,50,1.02,12027.849263 
52,51,1.02,12025.141903 
52,53,1.02,12035.451155 
52,54,1.02,12031.763118 
52,55,1.02,12034.584408 
53,0,1.02,12046.683517 
53,1,1.03,12048.024171 
53,2,1.02,12050.453256 
53,3,1.02,12046.472455 
53,4,1.02,12047.321580 
53,5,1.02,12042.441152 
53,6,1.02,12044.194751 
53,7,1.02,12037.526067 
53,8,1.02,12053.346225 
53,9,1.02,12048.452857 
53,10,1.02,12042.479793 
53,11,1.02,12041.307783 
53,12,1.02,12048.551169 
53,13,1.02,12044.326815 
53,14,1.03,12049.668170 
53,15,1.02,12046.461178 
53,16,1.02,12055.512829 
53,17,1.10,12037.976530 
53,18,1.02,12043.441076 
53,19,1.02,12047.318357 
53,20,1.02,12054.814203 
53,21,1.02,12045.091877 
53,22,1.08,12033.772448 
53,23,1.02,12041.784287 
53,24,1.02,12054.704496 
53,25,1.02,12048.963774 
53,26,1.03,12043.043341 
53,27,1.02,12051.399688 
53,28,1.02,12047.566511 
53,29,1.02,12056.374524 
53,30,1.02,12047.558453 
53,31,1.02,12050.720886 
53,32,1.02,12037.727162 
53,33,1.02,12050.061506 
53,34,1.02,12053.899498 
53,35,1.02,12043.988608 
53,36,1.03,12040.831317 
53,37,1.03,12051.238445 
53,38,1.03,12048.870291 
53,39,1.03,12031.785619 
53,40,1.02,12045.389875 
53,41,1.02,12049.513421 
53,42,1.02,12042.618260 
53,43,1.02,12043.729329 
53,44,1.02,12043.217246 
53,45,1.03,12042.668173 
53,46,1.02,12051.064308 
53,47,1.03,12041.982305 
53,48,1.02,12042.983763 
53,49,1.02,12048.414177 
53,50,1.02,12053.233318 
53,51,1.03,12048.807432 
53,52,1.02,12048.739739 
53,54,1.02,12051.096556 
53,55,1.02,12043.708394 
54,0,1.02,12037.511588 
54,1,1.02,12034.338397 
54,2,1.02,12028.885319 
54,3,1.01,12036.494956 
54,4,1.01,12041.500956 
54,5,1.01,12044.283331 
54,6,1.01,12030.715318 
54,7,1.01,12040.259930 
54,8,1.01,12037.735206 
54,9,1.01,12047.746992 
54,10,1.01,12030.442148 
54,11,1.02,12039.630661 
54,12,1.01,12043.378274 
54,13,1.02,12043.888761 
54,14,1.01,12033.167971 
54,15,1.01,12040.391907 
54,16,1.01,12030.205947 
54,17,1.08,12034.229062 
54,18,1.01,12035.742243 
54,19,1.01,12042.940288 
54,20,1.01,12029.378512 
54,21,1.01,12042.333279 
54,22,1.08,12033.630970 
54,23,1.02,12035.722944 
54,24,1.02,12043.009526 
54,25,1.02,12041.158079 
54,26,1.02,12038.845375 
54,27,1.02,12034.012005 
54,28,1.01,12033.711355 
54,29,1.01,12038.481732 
54,30,1.02,12034.058632 
54,31,1.02,12036.271384 
54,32,1.03,11989.573222 
54,33,1.02,12040.084500 
54,34,1.01,12035.222798 
54,35,1.02,12038.956403 
54,36,1.02,12035.792099 
54,37,1.02,12039.189729 
54,38,1.02,12033.680808 
54,39,1.02,12042.458862 
54,40,1.01,12029.423496 
54,41,1.02,12038.396456 
54,42,1.02,12034.298200 
54,43,1.02,12040.068406 
54,44,1.01,12034.774149 
54,45,1.02,12033.971811 
54,46,1.02,12037.363587 
54,47,1.02,12035.993137 
54,48,1.01,12033.651870 
54,49,1.02,12035.354665 
54,50,1.01,12039.028814 
54,51,1.01,12037.495501 
54,52,1.01,12024.031050 
54,53,1.02,12032.086173 
54,55,1.01,12033.447695 
55,0,1.02,12046.596514 
55,1,1.01,12049.021799 
55,2,1.02,12042.215749 
55,3,1.02,12043.318693 
55,4,1.02,12040.504573 
55,5,1.01,12044.975904 
55,6,1.02,12048.810656 
55,7,1.02,12049.829370 
55,8,1.01,12046.817247 
55,9,1.01,12050.024428 
55,10,1.02,12048.639812 
55,11,1.01,12041.035742 
55,12,1.01,12046.997706 
55,13,1.02,12051.230383 
55,14,1.01,12042.423441 
55,15,1.01,12052.991382 
55,16,1.02,12045.191745 
55,17,1.08,12038.225908 
55,18,1.01,12044.207635 
55,19,1.01,12042.293029 
55,20,1.01,12043.853331 
55,21,1.02,12044.708529 
55,22,1.08,12042.462083 
55,23,1.02,12048.383556 
55,24,1.02,12048.567286 
55,25,1.02,12050.778928 
55,26,1.02,12047.653528 
55,27,1.02,12042.776051 
55,28,1.01,12047.845293 
55,29,1.02,12038.916175 
55,30,1.01,12047.195895 
55,31,1.02,12049.692349 
55,32,1.02,12038.921002 
55,33,1.02,12052.494638 
55,34,1.02,12053.291384 
55,35,1.02,12044.729467 
55,36,1.02,12041.840633 
55,37,1.02,12047.424707 
55,38,1.02,12040.097376 
55,39,1.02,12037.286370 
55,40,1.01,12046.959036 
55,41,1.02,12044.207635 
55,42,1.02,12047.166892 
55,43,1.02,12048.678493 
55,44,1.02,12046.599736 
55,45,1.01,12038.571836 
55,46,1.01,12046.918754 
55,47,1.01,12053.799485 
55,48,1.02,12047.075047 
55,49,1.01,12047.755050 
55,50,1.01,12042.027383 
55,51,1.02,12041.422077 
55,52,1.02,12049.756829 
55,53,1.01,12045.291614 
55,54,1.01,12047.577791 
