[0] MPI startup(): I_MPI_OFA_TRANSLATION_CACHE variable has been removed from the product, its value is ignored

src,dst,lat(us),bandwidth((Mbytes/sec)
50,19,1.47,5727.965043 
50,20,1.49,5727.541805 
50,21,1.49,5727.327296 
50,22,1.49,5726.693695 
50,23,1.48,5726.175267 
50,24,1.49,5725.439289 
50,25,1.49,5725.469860 
50,26,1.49,5726.639445 
50,27,1.49,5726.182184 
50,28,1.48,5726.512016 
50,29,1.48,5727.983621 
50,30,1.48,5726.685321 
50,31,1.48,5726.237881 
50,32,1.54,5724.994955 
50,33,1.47,5727.556737 
50,34,1.48,5728.605848 
50,35,1.48,5725.218751 
50,36,1.46,5727.645970 
50,37,1.46,5727.856132 
50,38,1.47,5726.234241 
50,39,1.46,5727.633586 
50,40,1.47,5726.985353 
50,41,1.46,5727.831363 
50,42,1.47,5727.928982 
50,43,1.46,5728.251001 
50,44,1.48,5727.152131 
50,45,1.47,5727.215859 
50,46,1.47,5728.120586 
50,47,1.47,5727.403410 
50,48,1.48,5727.104427 
50,49,1.48,5727.255918 
50,51,1.48,5726.501458 
50,52,1.49,5722.790679 
50,53,1.49,5727.815701 
50,54,1.49,5726.854267 
50,55,1.49,5726.366754 
51,0,1.47,5726.844072 
51,1,1.47,5727.864145 
51,2,1.47,5727.530515 
51,3,1.47,5728.718795 
51,4,1.53,5727.086220 
51,5,1.52,5726.453037 
51,6,1.46,5726.967146 
51,7,1.46,5728.603297 
51,8,1.46,5727.586238 
51,9,1.45,5726.865191 
51,10,1.46,5726.299405 
51,11,1.46,5727.173617 
51,12,1.47,5727.593158 
51,13,1.46,5727.273398 
51,14,1.47,5728.072502 
51,15,1.46,5727.450755 
51,16,1.47,5727.592066 
51,17,1.47,5727.423076 
51,18,1.48,5726.667845 
51,19,1.47,5727.778184 
51,20,1.48,5727.583325 
51,21,1.48,5726.604493 
51,22,1.49,5726.577915 
51,23,1.48,5727.428903 
51,24,1.49,5726.320155 
51,25,1.48,5727.098237 
51,26,1.49,5725.906260 
51,27,1.48,5727.567664 
51,28,1.48,5726.078436 
51,29,1.48,5727.066192 
51,30,1.48,5727.497372 
51,31,1.48,5727.991999 
51,32,1.55,5725.191094 
51,33,1.47,5727.338221 
51,34,1.47,5727.559287 
51,35,1.47,5727.147033 
51,36,1.46,5726.722095 
51,37,1.45,5727.498465 
51,38,1.47,5728.252823 
51,39,1.46,5725.010238 
51,40,1.47,5727.862324 
51,41,1.46,5727.680571 
51,42,1.47,5727.857589 
51,43,1.46,5729.349929 
51,44,1.47,5726.486167 
51,45,1.47,5728.326776 
51,46,1.47,5727.173617 
51,47,1.47,5727.761429 
51,48,1.49,5726.111198 
51,49,1.47,5728.379601 
51,50,1.48,5727.085492 
51,52,1.48,5727.469329 
51,53,1.48,5727.096780 
51,54,1.49,5725.666396 
51,55,1.48,5727.141935 
52,0,1.48,5726.420999 
52,1,1.47,5728.141350 
52,2,1.47,5727.778548 
52,3,1.47,5728.333698 
52,4,1.53,5726.178907 
52,5,1.53,5724.515762 
52,6,1.47,5727.271941 
52,7,1.46,5728.167579 
52,8,1.46,5726.118479 
52,9,1.46,5727.389207 
52,10,1.47,5727.634315 
52,11,1.46,5727.383016 
52,12,1.47,5727.046528 
52,13,1.47,5727.458403 
52,14,1.47,5727.970871 
52,15,1.47,5728.991711 
52,16,1.48,5726.953673 
52,17,1.47,5727.590973 
52,18,1.48,5727.584053 
52,19,1.47,5727.146305 
52,20,1.49,5726.753044 
52,21,1.48,5726.398791 
52,22,1.49,5727.281774 
52,23,1.48,5726.582284 
52,24,1.49,5724.687491 
52,25,1.48,5726.453765 
52,26,1.50,5726.745034 
52,27,1.48,5726.480342 
52,28,1.48,5726.517478 
52,29,1.48,5727.306174 
52,30,1.49,5726.814943 
52,31,1.48,5726.767972 
52,32,1.54,5724.601989 
52,33,1.47,5726.975521 
52,34,1.47,5726.668209 
52,35,1.48,5727.075660 
52,36,1.47,5727.598986 
52,37,1.46,5727.103699 
52,38,1.47,5727.474792 
52,39,1.46,5728.107472 
52,40,1.47,5726.906337 
52,41,1.46,5727.040702 
52,42,1.47,5728.561398 
52,43,1.46,5727.983621 
52,44,1.47,5727.172160 
52,45,1.47,5727.413607 
52,46,1.47,5727.692954 
52,47,1.47,5727.225692 
52,48,1.48,5727.453669 
52,49,1.47,5727.190004 
52,50,1.49,5727.625209 
52,51,1.48,5727.089497 
52,53,1.48,5726.309962 
52,54,1.49,5726.502186 
52,55,1.49,5725.654385 
53,0,1.47,5726.331077 
53,1,1.47,5727.381559 
53,2,1.47,5728.042996 
53,3,1.46,5727.601900 
53,4,1.53,5725.762485 
53,5,1.53,5725.526636 
53,6,1.46,5726.875022 
53,7,1.46,5727.395034 
53,8,1.46,5727.537070 
53,9,1.45,5727.698782 
53,10,1.46,5727.604813 
53,11,1.46,5727.299618 
53,12,1.47,5727.776363 
53,13,1.47,5727.401953 
53,14,1.47,5726.608134 
53,15,1.46,5727.963586 
53,16,1.48,5727.193281 
53,17,1.47,5727.408509 
53,18,1.48,5726.429737 
53,19,1.47,5726.392602 
53,20,1.48,5726.742849 
53,21,1.48,5726.780716 
53,22,1.49,5725.904440 
53,23,1.48,5726.690054 
53,24,1.49,5726.137772 
53,25,1.49,5726.934738 
53,26,1.49,5727.355338 
53,27,1.48,5726.339086 
53,28,1.48,5727.180536 
53,29,1.48,5726.966054 
53,30,1.48,5727.034511 
53,31,1.48,5726.564808 
53,32,1.54,5725.049538 
53,33,1.47,5726.243342 
53,34,1.47,5726.894320 
53,35,1.48,5726.830235 
53,36,1.46,5727.524687 
53,37,1.46,5727.186362 
53,38,1.46,5727.487539 
53,39,1.46,5727.766164 
53,40,1.47,5727.333487 
53,41,1.46,5726.956586 
53,42,1.47,5727.580775 
53,43,1.47,5728.335155 
53,44,1.47,5727.161964 
53,45,1.47,5726.909250 
53,46,1.47,5726.859729 
53,47,1.47,5727.711530 
53,48,1.49,5726.271373 
53,49,1.47,5727.563293 
53,50,1.49,5726.871745 
53,51,1.49,5726.655465 
53,52,1.48,5727.298890 
53,54,1.49,5726.763967 
53,55,1.48,5726.900511 
54,0,1.48,5718.440585 
54,1,1.48,5727.278132 
54,2,1.48,5728.896971 
54,3,1.48,5728.197450 
54,4,1.54,5727.090590 
54,5,1.54,5725.958676 
54,6,1.48,5724.135958 
54,7,1.47,5728.006205 
54,8,1.47,5727.313093 
54,9,1.46,5728.010940 
54,10,1.48,5727.089861 
54,11,1.47,5726.013641 
54,12,1.48,5727.040702 
54,13,1.48,5727.450755 
54,14,1.48,5727.837920 
54,15,1.48,5727.814244 
54,16,1.49,5726.889587 
54,17,1.48,5728.283788 
54,18,1.50,5726.264092 
54,19,1.48,5725.703884 
54,20,1.49,5727.002103 
54,21,1.49,5727.243900 
54,22,1.50,5725.585960 
54,23,1.49,5726.543327 
54,24,1.50,5727.115352 
54,25,1.49,5726.526943 
54,26,1.50,5727.129918 
54,27,1.50,5725.381059 
54,28,1.49,5726.629615 
54,29,1.49,5726.798558 
54,30,1.50,5727.576041 
54,31,1.49,5727.566935 
54,32,1.55,5726.639081 
54,33,1.48,5727.467872 
54,34,1.49,5727.517039 
54,35,1.49,5727.404139 
54,36,1.47,5726.950396 
54,37,1.47,5727.730106 
54,38,1.48,5727.739940 
54,39,1.47,5726.623425 
54,40,1.48,5727.128825 
54,41,1.47,5727.659446 
54,42,1.48,5728.316575 
54,43,1.47,5728.052831 
54,44,1.49,5727.265750 
54,45,1.49,5727.390664 
54,46,1.48,5727.562929 
54,47,1.49,5727.310180 
54,48,1.50,5726.398427 
54,49,1.48,5726.953673 
54,50,1.49,5727.348418 
54,51,1.49,5726.956586 
54,52,1.49,5726.168714 
54,53,1.49,5727.186726 
54,55,1.49,5726.940200 
55,0,1.47,5720.142340 
55,1,1.48,5727.326567 
55,2,1.48,5728.564677 
55,3,1.47,5728.548282 
55,4,1.54,5725.889516 
55,5,1.53,5726.353284 
55,6,1.47,5727.881629 
55,7,1.47,5728.851788 
55,8,1.47,5728.299453 
55,9,1.46,5728.058295 
55,10,1.47,5727.651433 
55,11,1.46,5728.502741 
55,12,1.47,5728.369400 
55,13,1.47,5726.978798 
55,14,1.47,5728.316575 
55,15,1.47,5729.271212 
55,16,1.48,5727.243172 
55,17,1.47,5727.757059 
55,18,1.49,5727.104791 
55,19,1.47,5727.795668 
55,20,1.48,5727.461317 
55,21,1.49,5726.388962 
55,22,1.49,5727.496644 
55,23,1.49,5727.737754 
55,24,1.49,5727.308723 
55,25,1.48,5726.951124 
55,26,1.49,5727.045071 
55,27,1.49,5727.881265 
55,28,1.48,5728.394902 
55,29,1.48,5727.086220 
55,30,1.48,5727.456218 
55,31,1.48,5727.278861 
55,32,1.54,5724.235270 
55,33,1.47,5726.893956 
55,34,1.48,5727.778184 
55,35,1.48,5728.425869 
55,36,1.47,5728.083430 
55,37,1.46,5727.579683 
55,38,1.47,5727.698053 
55,39,1.46,5727.999284 
55,40,1.47,5727.416521 
55,41,1.46,5727.403410 
55,42,1.47,5727.523231 
55,43,1.46,5728.079059 
55,44,1.47,5727.886000 
55,45,1.47,5727.083671 
55,46,1.48,5726.814214 
55,47,1.47,5727.106248 
55,48,1.48,5727.465687 
55,49,1.48,5727.874708 
55,50,1.49,5726.822225 
55,51,1.48,5726.612503 
55,52,1.49,5727.014484 
55,53,1.49,5726.802927 
55,54,1.49,5726.321976 
